ZIP_CODE,STATE,RUCA1,RUCA2
58011,ND,10,10.1
58012,ND,2,2
58013,ND,10,10
58015,ND,2,2
58016,ND,10,10
58017,ND,10,10
58018,ND,2,2
58021,ND,2,2
58027,ND,10,10
58029,ND,2,2
58030,ND,5,5
58031,ND,8,8
58032,ND,10,10
58033,ND,10,10
58035,ND,10,10
58036,ND,2,2
58038,ND,2,2
58040,ND,10,10
58041,ND,10,10
58042,ND,2,2
58043,ND,10,10
58045,ND,10,10
58046,ND,10,10
58047,ND,1,1
58048,ND,2,2
58049,ND,8,8
58051,ND,2,2
58052,ND,2,2
58053,ND,10,10
58054,ND,10,10
58056,ND,10,10
58057,ND,10,10
58058,ND,10,10
58059,ND,2,2
58060,ND,10,10
58061,ND,10,10.2
58062,ND,8,8
58063,ND,8,8
58064,ND,10,10.1
58065,ND,8,8
58067,ND,10,10
58068,ND,10,10
58069,ND,10,10
58071,ND,10,10.1
58072,ND,7,7
58074,ND,4,4
58075,ND,4,4
58076,ND,4,4
58077,ND,2,2
58078,ND,1,1
58079,ND,2,2
58081,ND,10,10.2
58102,ND,1,1
58103,ND,1,1
58104,ND,1,1
58105,ND,1,1
58106,ND,1,1
58107,ND,1,1
58108,ND,1,1
58109,ND,1,1
58121,ND,1,1
58122,ND,1,1
58124,ND,1,1
58125,ND,1,1
58126,ND,1,1
58201,ND,1,1
58202,ND,1,1
58203,ND,1,1
58204,ND,7,7
58205,ND,7,7
58206,ND,1,1
58207,ND,7,7
58208,ND,1,1
58210,ND,10,10
58212,ND,10,10
58214,ND,2,2
58216,ND,10,10
58218,ND,2,2
58219,ND,10,10
58220,ND,10,10
58222,ND,10,10
58223,ND,2,2
58224,ND,10,10
58225,ND,10,10
58227,ND,10,10
58228,ND,2,2
58229,ND,10,10
58230,ND,10,10
58231,ND,10,10
58233,ND,10,10
58235,ND,2,2
58236,ND,10,10
58237,ND,7,7
58238,ND,10,10
58239,ND,10,10
58240,ND,2,2
58241,ND,10,10
58243,ND,10,10
58244,ND,2,2
58249,ND,10,10
58250,ND,10,10
58251,ND,2,2
58254,ND,10,10
58255,ND,10,10
58256,ND,2,2
58257,ND,10,10
58258,ND,2,2
58259,ND,10,10
58260,ND,10,10
58261,ND,8,8
58262,ND,10,10
58265,ND,10,10
58266,ND,2,2
58267,ND,10,10
58269,ND,10,10
58270,ND,10,10
58271,ND,10,10
58272,ND,10,10
58273,ND,10,10
58274,ND,10,10
58275,ND,2,2
58276,ND,10,10
58277,ND,10,10
58278,ND,2,2
58281,ND,10,10
58282,ND,10,10
58301,ND,7,7
58310,ND,10,10
58311,ND,10,10
58313,ND,7,7
58316,ND,10,10
58317,ND,10,10
58318,ND,10,10
58321,ND,8,8
58323,ND,10,10
58324,ND,10,10
58325,ND,8,8
58327,ND,8,8
58329,ND,10,10
58330,ND,8,8
58331,ND,10,10
58332,ND,10,10
58335,ND,10,10
58338,ND,8,8
58339,ND,10,10
58341,ND,10,10
58343,ND,10,10
58344,ND,10,10
58345,ND,8,8
58346,ND,10,10
58348,ND,10,10
58351,ND,10,10
58352,ND,10,10
58353,ND,10,10
58355,ND,10,10
58356,ND,10,10
58357,ND,10,10
58361,ND,10,10
58362,ND,8,8
58363,ND,10,10
58365,ND,10,10
58366,ND,10,10
58367,ND,10,10
58368,ND,7,7
58369,ND,10,10
58370,ND,10,10.3
58372,ND,10,10
58374,ND,10,10
58377,ND,8,8
58379,ND,10,10.3
58380,ND,10,10
58381,ND,10,10.3
58382,ND,8,8
58384,ND,10,10
58385,ND,7,7
58386,ND,10,10
58401,ND,4,4
58402,ND,4,4
58405,ND,4,4
58413,ND,10,10
58415,ND,10,10
58416,ND,10,10
58418,ND,10,10
58420,ND,5,5
58421,ND,10,10
58422,ND,10,10
58423,ND,10,10
58424,ND,5,5
58425,ND,10,10
58426,ND,5,5
58428,ND,10,10
58429,ND,8,8
58430,ND,10,10
58431,ND,10,10
58433,ND,10,10
58436,ND,10,10
58438,ND,10,10
58439,ND,10,10
58440,ND,10,10
58441,ND,10,10
58442,ND,10,10
58443,ND,10,10
58444,ND,10,10
58445,ND,10,10
58448,ND,10,10
58451,ND,10,10
58452,ND,10,10
58454,ND,10,10
58455,ND,5,5
58456,ND,10,10
58458,ND,10,10
58460,ND,10,10
58461,ND,8,8
58463,ND,10,10
58464,ND,10,10
58466,ND,10,10
58467,ND,5,5
58472,ND,5,5
58474,ND,10,10
58475,ND,10,10
58476,ND,5,5
58477,ND,2,2
58478,ND,10,10
58479,ND,8,8
58480,ND,8,8
58481,ND,8,8
58482,ND,10,10
58483,ND,5,5
58484,ND,10,10
58486,ND,10,10
58487,ND,10,10
58488,ND,10,10
58490,ND,10,10
58492,ND,8,8
58494,ND,2,2
58495,ND,10,10
58496,ND,5,5
58497,ND,5,5
58501,ND,1,1
58502,ND,1,1
58503,ND,1,1
58504,ND,1,1
58505,ND,1,1
58506,ND,1,1
58507,ND,1,1
58520,ND,10,10
58521,ND,2,2
58523,ND,7,7
58524,ND,10,10
58528,ND,10,10
58529,ND,10,10
58530,ND,10,10
58531,ND,10,10
58532,ND,2,2
58533,ND,10,10
58535,ND,2,2
58538,ND,10,10
58540,ND,10,10
58541,ND,10,10
58542,ND,10,10
58544,ND,10,10
58545,ND,10,10
58549,ND,10,10
58552,ND,10,10
58554,ND,1,1
58558,ND,2,2
58559,ND,10,10.1
58560,ND,2,2
58561,ND,10,10
58562,ND,10,10
58563,ND,10,10
58564,ND,10,10
58565,ND,10,10.1
58566,ND,2,2
58568,ND,10,10
58569,ND,10,10
58570,ND,2,2
58571,ND,10,10
58572,ND,2,2
58573,ND,10,10
58575,ND,10,10
58576,ND,10,10.1
58577,ND,10,10.1
58579,ND,10,10.1
58580,ND,10,10
58581,ND,10,10
58601,ND,4,4
58602,ND,4,4
58620,ND,10,10
58621,ND,10,10
58622,ND,10,10.2
58623,ND,10,10
58625,ND,10,10
58626,ND,10,10
58627,ND,10,10
58630,ND,5,5
58631,ND,10,10
58632,ND,10,10
58634,ND,10,10
58636,ND,10,10
58638,ND,10,10
58639,ND,10,10
58640,ND,10,10
58641,ND,5,5
58642,ND,10,10
58643,ND,10,10
58644,ND,10,10
58645,ND,10,10
58646,ND,10,10
58647,ND,10,10.2
58649,ND,10,10
58650,ND,10,10.2
58651,ND,10,10
58652,ND,10,10.2
58653,ND,10,10
58654,ND,10,10
58655,ND,10,10.2
58656,ND,10,10.2
58701,ND,4,4
58702,ND,4,4
58703,ND,4,4
58704,ND,7,7
58705,ND,7,7
58707,ND,4,4
58710,ND,5,5
58711,ND,10,10
58712,ND,5,5
58713,ND,5,5
58716,ND,10,10
58718,ND,5,5
58721,ND,10,10
58722,ND,5,5
58723,ND,10,10
58725,ND,10,10
58727,ND,10,10
58730,ND,10,10
58731,ND,5,5
58733,ND,5,5
58734,ND,10,10
58735,ND,5,5
58736,ND,5,5
58737,ND,10,10
58740,ND,10,10
58741,ND,5,5
58744,ND,5,5
58746,ND,10,10
58748,ND,10,10
58750,ND,10,10
58752,ND,10,10
58755,ND,10,10
58756,ND,5,5
58757,ND,10,10
58758,ND,10,10
58759,ND,10,10
58760,ND,10,10
58761,ND,10,10
58762,ND,10,10
58763,ND,10,10
58765,ND,10,10
58768,ND,5,5
58769,ND,10,10
58770,ND,10,10
58771,ND,10,10
58772,ND,10,10
58773,ND,10,10
58775,ND,10,10
58776,ND,10,10
58778,ND,10,10
58779,ND,5,5
58781,ND,5,5
58782,ND,10,10
58783,ND,10,10
58784,ND,10,10
58785,ND,5,5
58787,ND,10,10
58788,ND,5,5
58789,ND,5,5
58790,ND,5,5
58792,ND,5,5
58793,ND,10,10
58794,ND,10,10
58795,ND,10,10
58801,ND,4,4
58802,ND,4,4
58803,ND,4,4
58830,ND,10,10
58831,ND,10,10.3
58833,ND,10,10
58835,ND,10,10
58838,ND,10,10.3
58843,ND,5,5
58844,ND,10,10
58845,ND,10,10.2
58847,ND,10,10
58849,ND,5,5
58852,ND,10,10
58853,ND,10,10.2
58854,ND,10,10
58856,ND,10,10.2
59001,MT,10,10
59002,MT,1,1
59003,MT,10,10
59004,MT,10,10
59006,MT,2,2
59007,MT,10,10
59008,MT,10,10
59010,MT,10,10
59011,MT,10,10
59012,MT,10,10
59013,MT,2,2
59014,MT,2,2
59015,MT,1,1
59016,MT,10,10
59018,MT,10,10.3
59019,MT,10,10
59020,MT,10,10
59022,MT,2,2
59024,MT,2,2
59025,MT,10,10
59026,MT,2,2
59027,MT,10,10.3
59028,MT,10,10
59029,MT,2,2
59030,MT,10,10
59031,MT,2,2
59032,MT,8,8
59033,MT,10,10
59034,MT,7,7
59035,MT,2,2
59036,MT,10,10
59037,MT,2,2
59038,MT,10,10
59039,MT,10,10
59041,MT,2,2
59043,MT,10,10
59044,MT,2,2
59046,MT,2,2
59047,MT,7,7
59050,MT,10,10
59052,MT,10,10
59053,MT,10,10
59054,MT,2,2
59055,MT,10,10
59057,MT,2,2
59058,MT,10,10
59059,MT,2,2
59061,MT,10,10
59062,MT,10,10
59063,MT,2,2
59064,MT,2,2
59065,MT,10,10.3
59066,MT,2,2
59067,MT,2,2
59068,MT,10,10
59069,MT,2,2
59070,MT,10,10
59071,MT,10,10
59072,MT,2,2
59073,MT,10,10
59074,MT,2,2
59075,MT,2,2
59076,MT,10,10
59077,MT,10,10
59078,MT,10,10
59079,MT,2,2
59081,MT,10,10
59082,MT,10,10.3
59083,MT,10,10
59084,MT,10,10
59085,MT,10,10
59086,MT,10,10.3
59087,MT,10,10
59088,MT,2,2
59089,MT,10,10
59101,MT,1,1
59102,MT,1,1
59103,MT,1,1
59104,MT,1,1
59105,MT,1,1
59106,MT,2,2
59107,MT,1,1
59108,MT,1,1
59111,MT,1,1
59112,MT,1,1
59114,MT,1,1
59115,MT,1,1
59116,MT,1,1
59117,MT,1,1
59201,MT,7,7
59211,MT,10,10
59212,MT,10,10
59213,MT,7,7
59214,MT,10,10
59215,MT,10,10
59217,MT,8,8
59218,MT,10,10
59219,MT,10,10
59221,MT,10,10.3
59222,MT,10,10
59223,MT,10,10.3
59225,MT,8,8
59226,MT,10,10
59230,MT,7,7
59231,MT,8,8
59240,MT,10,10.3
59241,MT,10,10.3
59242,MT,10,10
59243,MT,8,8
59244,MT,8,8
59247,MT,10,10
59248,MT,8,8
59250,MT,10,10.3
59252,MT,10,10
59253,MT,10,10
59254,MT,10,10
59255,MT,7,7
59256,MT,10,10
59257,MT,10,10
59258,MT,10,10
59259,MT,10,10.3
59260,MT,10,10.3
59261,MT,10,10
59262,MT,8,8
59263,MT,10,10
59270,MT,7,7
59273,MT,10,10.3
59274,MT,10,10
59275,MT,10,10
59276,MT,10,10
59301,MT,7,7
59311,MT,10,10
59312,MT,10,10
59313,MT,10,10
59314,MT,10,10
59315,MT,10,10.3
59316,MT,10,10
59317,MT,10,10
59318,MT,10,10
59319,SD,10,10
59322,MT,10,10
59323,MT,10,10
59324,MT,10,10
59326,MT,10,10
59327,MT,10,10
59330,MT,7,7
59332,MT,10,10
59333,MT,10,10
59336,MT,8,8
59337,MT,10,10
59338,MT,8,8
59339,MT,10,10.3
59341,MT,10,10
59343,MT,10,10
59344,MT,10,10
59345,MT,10,10
59347,MT,10,10
59349,MT,10,10
59351,MT,8,8
59353,MT,10,10
59354,MT,10,10
59401,MT,1,1
59402,MT,1,1
59403,MT,1,1
59404,MT,1,1
59405,MT,1,1
59406,MT,1,1
59410,MT,10,10
59411,MT,10,10
59412,MT,2,2
59414,MT,2,2
59416,MT,7,7
59417,MT,7,7
59418,MT,8,8
59419,MT,10,10.1
59420,MT,10,10
59421,MT,2,2
59422,MT,10,10
59424,MT,8,8
59425,MT,7,7
59427,MT,7,7
59430,MT,8,8
59432,MT,10,10
59433,MT,10,10.1
59434,MT,10,10
59435,MT,7,7
59436,MT,10,10
59440,MT,10,10
59441,MT,8,8
59442,MT,10,10
59443,MT,2,2
59444,MT,7,7
59446,MT,10,10
59447,MT,10,10
59448,MT,10,10
59450,MT,10,10
59451,MT,8,8
59452,MT,10,10
59453,MT,10,10
59454,MT,10,10
59456,MT,7,7
59457,MT,7,7
59460,MT,10,10
59461,MT,10,10
59462,MT,10,10
59463,MT,2,2
59464,MT,8,8
59465,MT,2,2
59466,MT,10,10
59467,MT,10,10.1
59468,MT,10,10.1
59469,MT,10,10
59471,MT,8,8
59472,MT,2,2
59474,MT,7,7
59477,MT,2,2
59479,MT,10,10
59480,MT,2,2
59482,MT,10,10
59483,MT,2,2
59484,MT,10,10
59485,MT,2,2
59486,MT,10,10
59487,MT,2,2
59489,MT,8,8
59501,MT,7,7
59520,MT,10,10
59521,MT,10,10
59522,MT,10,10
59523,MT,10,10
59524,MT,10,10
59525,MT,8,8
59526,MT,10,10
59527,MT,10,10
59528,MT,8,8
59529,MT,10,10
59530,MT,8,8
59531,MT,10,10
59532,MT,8,8
59535,MT,10,10
59537,MT,10,10
59538,MT,10,10
59540,MT,8,8
59542,MT,10,10
59544,MT,10,10
59545,MT,10,10
59546,MT,10,10
59547,MT,10,10
59601,MT,4,4
59602,MT,4,4
59604,MT,4,4
59620,MT,4,4
59623,MT,4,4
59624,MT,4,4
59625,MT,4,4
59626,MT,4,4
59631,MT,5,5
59632,MT,5,5
59633,MT,5,5
59634,MT,5,5
59635,MT,4,4
59636,MT,5,5
59638,MT,5,5
59639,MT,10,10
59640,MT,5,5
59641,MT,10,10
59642,MT,10,10
59643,MT,10,10
59644,MT,10,10.2
59645,MT,10,10
59647,MT,10,10
59648,MT,5,5
59701,MT,4,4
59702,MT,4,4
59703,MT,4,4
59707,MT,4,4
59710,MT,10,10
59711,MT,7,7
59713,MT,10,10
59714,MT,4,4
59715,MT,4,4
59716,MT,10,10
59717,MT,4,4
59718,MT,4,4
59719,MT,4,4
59720,MT,10,10
59721,MT,10,10
59722,MT,7,7
59724,MT,10,10
59725,MT,7,7
59727,MT,4,4
59728,MT,10,10
59729,MT,10,10
59730,MT,5,5
59731,MT,10,10
59732,MT,8,8
59733,MT,10,10
59735,MT,10,10
59736,MT,10,10
59739,MT,10,10
59740,MT,10,10
59741,MT,10,10.2
59743,MT,4,4
59745,MT,10,10
59746,MT,8,8
59747,MT,10,10
59748,MT,4,4
59749,MT,10,10
59750,MT,4,4
59751,MT,10,10
59752,MT,10,10.2
59754,MT,10,10
59755,MT,10,10
59756,MT,10,10
59758,MT,10,10
59759,MT,10,10
59760,MT,10,10.2
59761,MT,10,10
59762,MT,10,10
59771,MT,4,4
59772,MT,4,4
59801,MT,1,1
59802,MT,1,1
59803,MT,1,1
59804,MT,1,1
59806,MT,1,1
59807,MT,1,1
59808,MT,1,1
59812,MT,1,1
59820,MT,2,2
59821,MT,2,2
59823,MT,10,10.1
59824,MT,10,10
59825,MT,1,1
59826,MT,10,10.1
59827,MT,10,10
59828,MT,8,8
59829,MT,10,10
59830,MT,2,2
59831,MT,10,10
59832,MT,10,10.1
59833,MT,2,2
59834,MT,2,2
59835,MT,7,7
59837,MT,10,10.1
59840,MT,7,7
59841,MT,7,7
59842,MT,2,2
59843,MT,10,10
59844,MT,10,10
59845,MT,10,10
59846,MT,2,2
59847,MT,2,2
59848,MT,10,10
59851,MT,1,1
59853,MT,10,10
59854,MT,10,10
59855,MT,10,10
59856,MT,10,10
59858,MT,10,10.1
59859,MT,10,10
59860,MT,7,7
59863,MT,10,10
59864,MT,10,10
59865,MT,10,10
59866,MT,2,2
59867,MT,2,2
59868,MT,10,10.1
59870,MT,2,2
59871,MT,10,10
59872,MT,10,10
59873,MT,10,10
59874,MT,10,10
59875,MT,10,10
59901,MT,4,4
59903,MT,4,4
59904,MT,4,4
59910,MT,7,7
59911,MT,10,10
59912,MT,7,7.2
59913,MT,10,10
59914,MT,7,7
59915,MT,7,7
59916,MT,10,10
59917,MT,10,10
59918,MT,10,10
59919,MT,10,10
59920,MT,5,5
59921,MT,10,10
59922,MT,5,5
59923,MT,7,7
59925,MT,5,5
59926,MT,10,10
59927,MT,10,10
59928,MT,10,10
59929,MT,10,10
59930,MT,10,10
59931,MT,10,10
59932,MT,5,5
59933,MT,10,10
59934,MT,10,10
59935,MT,10,10
59936,MT,10,10
59937,MT,7,7
60002,IL,2,2
60004,IL,1,1
60005,IL,1,1
60006,IL,1,1
60007,IL,1,1
60008,IL,1,1
60009,IL,1,1
60010,IL,1,1
60011,IL,1,1
60012,IL,2,2
60013,IL,1,1
60014,IL,1,1
60015,IL,1,1
60016,IL,1,1
60017,IL,1,1
60018,IL,1,1
60019,IL,1,1
60020,IL,2,2
60021,IL,1,1
60022,IL,1,1
60025,IL,1,1
60026,IL,1,1
60029,IL,1,1
60030,IL,2,2
60031,IL,1,1
60033,IL,7,7
60034,IL,2,2
60035,IL,1,1
60037,IL,1,1
60038,IL,1,1
60039,IL,1,1
60040,IL,1,1
60041,IL,2,2
60042,IL,1,1
60043,IL,1,1
60044,IL,1,1
60045,IL,1,1
60046,IL,2,2
60047,IL,1,1
60048,IL,1,1
60050,IL,2,2
60051,IL,2,2
60053,IL,1,1
60055,IL,1,1
60056,IL,1,1
60060,IL,1,1
60061,IL,1,1
60062,IL,1,1
60064,IL,1,1
60065,IL,1,1
60067,IL,1,1
60068,IL,1,1
60069,IL,1,1
60070,IL,1,1
60071,IL,2,2
60072,IL,2,2
60073,IL,2,2
60074,IL,1,1
60075,IL,1,1.1
60076,IL,1,1
60077,IL,1,1
60078,IL,1,1
60079,IL,1,1
60081,IL,2,2
60082,IL,1,1
60083,IL,1,1.1
60084,IL,2,2
60085,IL,1,1
60086,IL,1,1
60087,IL,1,1
60088,IL,1,1
60089,IL,1,1
60090,IL,1,1
60091,IL,1,1
60093,IL,1,1
60094,IL,1,1
60095,IL,1,1
60096,IL,1,1
60097,IL,2,2
60098,IL,2,2
60099,IL,1,1
60101,IL,1,1
60102,IL,1,1
60103,IL,1,1
60104,IL,1,1
60105,IL,1,1
60106,IL,1,1
60107,IL,1,1
60108,IL,1,1
60109,IL,2,2
60110,IL,1,1
60111,IL,2,2
60112,IL,1,1
60113,IL,4,4
60115,IL,1,1
60116,IL,1,1
60117,IL,1,1
60118,IL,1,1
60119,IL,1,1
60120,IL,1,1
60121,IL,1,1
60122,IL,1,1
60123,IL,1,1
60124,IL,1,1
60126,IL,1,1
60128,IL,1,1
60129,IL,2,2
60130,IL,1,1
60131,IL,1,1
60132,IL,1,1
60133,IL,1,1
60134,IL,1,1
60135,IL,2,2
60136,IL,1,1
60137,IL,1,1
60138,IL,1,1
60139,IL,1,1
60140,IL,1,1
60141,IL,1,1
60142,IL,1,1
60143,IL,1,1
60144,IL,2,2
60145,IL,2,2
60146,IL,2,2
60147,IL,1,1
60148,IL,1,1
60150,IL,2,2
60151,IL,2,2
60152,IL,2,2
60153,IL,1,1
60154,IL,1,1
60155,IL,1,1
60156,IL,1,1
60157,IL,1,1
60159,IL,1,1
60160,IL,1,1
60161,IL,1,1
60162,IL,1,1
60163,IL,1,1
60164,IL,1,1
60165,IL,1,1
60168,IL,1,1
60169,IL,1,1
60171,IL,1,1
60172,IL,1,1
60173,IL,1,1
60174,IL,1,1
60175,IL,1,1
60176,IL,1,1
60177,IL,1,1
60178,IL,1,1
60179,IL,1,1
60180,IL,1,1
60181,IL,1,1
60183,IL,1,1
60184,IL,1,1
60185,IL,1,1
60186,IL,1,1
60187,IL,1,1
60188,IL,1,1
60189,IL,1,1
60190,IL,1,1
60191,IL,1,1
60192,IL,1,1
60193,IL,1,1
60194,IL,1,1
60195,IL,1,1
60196,IL,1,1
60197,IL,1,1
60199,IL,1,1
60201,IL,1,1
60202,IL,1,1
60203,IL,1,1
60204,IL,1,1
60208,IL,1,1
60301,IL,1,1
60302,IL,1,1
60303,IL,1,1
60304,IL,1,1
60305,IL,1,1
60399,IL,1,1
60401,IL,2,2
60402,IL,1,1
60403,IL,1,1
60404,IL,1,1
60406,IL,1,1
60407,IL,2,2
60408,IL,2,2
60409,IL,1,1
60410,IL,1,1
60411,IL,1,1
60412,IL,1,1
60415,IL,1,1
60416,IL,2,2
60417,IL,1,1
60418,IL,1,1
60419,IL,1,1
60420,IL,7,7
60421,IL,1,1
60422,IL,1,1
60423,IL,1,1
60424,IL,2,2
60425,IL,1,1
60426,IL,1,1
60428,IL,1,1
60429,IL,1,1
60430,IL,1,1
60431,IL,1,1
60432,IL,1,1
60433,IL,1,1
60434,IL,1,1
60435,IL,1,1
60436,IL,1,1
60437,IL,3,3
60438,IL,1,1
60439,IL,1,1
60440,IL,1,1
60441,IL,1,1
60442,IL,1,1
60443,IL,1,1
60444,IL,3,3
60445,IL,1,1
60446,IL,1,1
60447,IL,1,1
60448,IL,1,1
60449,IL,1,1
60450,IL,4,4.1
60451,IL,1,1
60452,IL,1,1
60453,IL,1,1
60454,IL,1,1
60455,IL,1,1
60456,IL,1,1
60457,IL,1,1
60458,IL,1,1
60459,IL,1,1
60460,IL,3,3
60461,IL,1,1
60462,IL,1,1
60463,IL,1,1
60464,IL,1,1
60465,IL,1,1
60466,IL,1,1
60467,IL,1,1
60468,IL,2,2
60469,IL,1,1
60470,IL,7,7
60471,IL,1,1
60472,IL,1,1
60473,IL,1,1
60474,IL,2,2
60475,IL,1,1
60476,IL,1,1
60477,IL,1,1
60478,IL,1,1
60479,IL,3,3
60480,IL,1,1
60481,IL,2,2
60482,IL,1,1
60484,IL,1,1
60487,IL,1,1
60490,IL,1,1
60491,IL,1,1
60499,IL,1,1
60501,IL,1,1
60502,IL,1,1
60503,IL,1,1
60504,IL,1,1
60505,IL,1,1
60506,IL,1,1
60507,IL,1,1
60510,IL,1,1
60511,IL,2,2
60512,IL,1,1
60513,IL,1,1
60514,IL,1,1
60515,IL,1,1
60516,IL,1,1
60517,IL,1,1
60518,IL,3,3
60519,IL,1,1
60520,IL,2,2
60521,IL,1,1
60522,IL,1,1
60523,IL,1,1
60525,IL,1,1
60526,IL,1,1
60527,IL,1,1
60530,IL,6,6
60531,IL,2,2
60532,IL,1,1
60534,IL,1,1
60536,IL,1,1
60537,IL,2,2
60538,IL,1,1
60539,IL,1,1
60540,IL,1,1
60541,IL,1,1
60542,IL,1,1
60543,IL,1,1
60544,IL,1,1
60545,IL,1,1
60546,IL,1,1
60548,IL,1,1
60549,IL,2,2
60550,IL,2,2
60551,IL,2,2
60552,IL,2,2
60553,IL,6,6
60554,IL,1,1
60555,IL,1,1
60556,IL,2,2
60557,IL,4,4
60558,IL,1,1
60559,IL,1,1
60560,IL,1,1
60561,IL,1,1
60563,IL,1,1
60564,IL,1,1
60565,IL,1,1
60566,IL,1,1
60567,IL,1,1
60568,IL,1,1
60569,IL,1,1
60572,IL,1,1
60585,IL,1,1
60586,IL,1,1
60598,IL,1,1
60599,IL,1,1
60601,IL,1,1
60602,IL,1,1
60603,IL,1,1
60604,IL,1,1
60605,IL,1,1
60606,IL,1,1
60607,IL,1,1
60608,IL,1,1
60609,IL,1,1
60610,IL,1,1
60611,IL,1,1
60612,IL,1,1
60613,IL,1,1
60614,IL,1,1
60615,IL,1,1
60616,IL,1,1
60617,IL,1,1
60618,IL,1,1
60619,IL,1,1
60620,IL,1,1
60621,IL,1,1
60622,IL,1,1
60623,IL,1,1
60624,IL,1,1
60625,IL,1,1
60626,IL,1,1
60628,IL,1,1
60629,IL,1,1
60630,IL,1,1
60631,IL,1,1
60632,IL,1,1
60633,IL,1,1
60634,IL,1,1
60636,IL,1,1
60637,IL,1,1
60638,IL,1,1
60639,IL,1,1
60640,IL,1,1
60641,IL,1,1
60642,IL,1,1
60643,IL,1,1
60644,IL,1,1
60645,IL,1,1
60646,IL,1,1
60647,IL,1,1
60649,IL,1,1
60651,IL,1,1
60652,IL,1,1
60653,IL,1,1
60654,IL,1,1
60655,IL,1,1
60656,IL,1,1
60657,IL,1,1
60659,IL,1,1
60660,IL,1,1
60661,IL,1,1
60664,IL,1,1
60666,IL,99,99
60668,IL,1,1
60669,IL,1,1
60670,IL,1,1
60673,IL,1,1
60674,IL,1,1
60675,IL,1,1
60677,IL,1,1
60678,IL,1,1
60680,IL,1,1
60681,IL,1,1
60682,IL,1,1
60684,IL,1,1
60685,IL,1,1
60686,IL,1,1
60687,IL,1,1
60688,IL,99,99
60689,IL,1,1
60690,IL,1,1
60691,IL,1,1
60693,IL,1,1
60694,IL,1,1
60695,IL,1,1
60696,IL,1,1
60697,IL,1,1
60699,IL,1,1
60701,IL,99,99
60706,IL,1,1
60707,IL,1,1
60712,IL,1,1
60714,IL,1,1
60803,IL,1,1
60804,IL,1,1
60805,IL,1,1
60827,IL,1,1
60901,IL,1,1
60910,IL,1,1
60911,IL,2,2
60912,IL,2,2
60913,IL,2,2
60914,IL,1,1
60915,IL,1,1
60917,IL,2,2
60918,IL,9,9
60919,IL,10,10
60920,IL,3,3
60921,IL,10,10
60922,IL,2,2
60924,IL,10,10
60926,IL,10,10
60927,IL,2,2
60928,IL,2,2
60929,IL,3,3
60930,IL,2,2
60931,IL,2,2
60932,IL,2,2
60933,IL,3,3
60934,IL,3,3
60935,IL,2,2
60936,IL,7,7
60938,IL,7,7
60939,IL,10,10
60940,IL,2,2
60941,IL,2,2
60942,IL,7,7
60944,IL,2,2
60945,IL,2,2
60946,IL,10,10
60948,IL,9,9
60949,IL,2,2
60950,IL,1,1
60951,IL,2,2
60952,IL,9,9
60953,IL,10,10
60954,IL,7,7.1
60955,IL,7,7
60956,IL,2,2
60957,IL,7,7.1
60958,IL,2,2
60959,IL,10,10
60960,IL,2,2
60961,IL,2,2
60962,IL,3,3
60963,IL,2,2
60964,IL,2,2
60966,IL,7,7
60967,IL,10,10
60968,IL,9,9
60969,IL,2,2
60970,IL,7,7
60973,IL,10,10
60974,IL,7,7
61001,IL,10,10
61006,IL,6,6
61007,IL,10,10
61008,IL,1,1
61010,IL,2,2
61011,IL,1,1
61012,IL,2,2
61013,IL,5,5
61014,IL,10,10
61015,IL,2,2
61016,IL,1,1
61018,IL,3,3
61019,IL,3,3
61020,IL,2,2
61021,IL,4,4
61024,IL,2,2
61025,IL,1,1
61027,IL,5,5
61028,IL,10,10
61030,IL,10,10
61031,IL,5,5
61032,IL,4,4
61036,IL,7,7
61037,IL,5,5
61038,IL,1,1
61039,IL,5,5
61041,IL,10,10
61042,IL,6,6
61043,IL,2,2
61044,IL,5,5
61046,IL,10,10
61047,IL,2,2
61048,IL,7,7
61049,IL,2,2
61050,IL,5,5
61051,IL,10,10
61052,IL,2,2
61053,IL,10,10
61054,IL,7,7
61057,IL,5,5
61059,IL,10,10
61060,IL,5,5
61061,IL,7,7
61062,IL,5,5
61063,IL,2,2
61064,IL,10,10
61065,IL,1,1
61067,IL,5,5
61068,IL,4,4
61070,IL,3,3
61071,IL,4,4
61072,IL,1,1
61073,IL,1,1
61074,IL,7,7
61075,IL,10,10
61077,IL,2,2
61078,IL,10,10
61079,IL,2,2
61080,IL,1,1
61081,IL,4,4
61084,IL,2,2
61085,IL,10,10
61087,IL,10,10
61088,IL,1,1
61089,IL,7,7
61091,IL,10,10
61101,IL,1,1
61102,IL,1,1
61103,IL,1,1
61104,IL,1,1
61105,IL,1,1
61106,IL,1,1
61107,IL,1,1
61108,IL,1,1
61109,IL,1,1
61110,IL,1,1
61111,IL,1,1
61112,IL,1,1
61114,IL,1,1
61115,IL,1,1
61125,IL,1,1
61126,IL,1,1
61130,IL,1,1
61131,IL,1,1
61132,IL,1,1
61201,IL,1,1
61204,IL,1,1
61230,IL,5,5
61231,IL,7,7
61232,IL,1,1
61233,IL,2,2
61234,IL,10,10
61235,IL,9,9
61236,IL,1,1
61237,IL,2,2
61238,IL,2,2
61239,IL,1,1
61240,IL,1,1
61241,IL,1,1
61242,IL,2,2
61243,IL,5,5
61244,IL,1,1
61250,IL,3,3
61251,IL,3,3
